codAuto;Identificação;Elemento;km;Latitude1;Longitude1;Latitude2;Longitude2;Trecho KM;KmFinal;Estado;Rodovia;Sentido;CorteAterro;Material;Comprimento;Largura;Altura;Forma;Ambiente;Tipo;Ok;Reparar;ExtensaoReparar;Limpeza;ExtensaoLimpeza;EstadoConservacao;Observacao;funcionario;dataEnvio;Lote;Foto1_Fichas;Foto2_Fichas;Segmento;Avaliado;Sincronizado
2232;DA MG 135 571+320 S 1;Descida Dágua;571+320;-18,3308602506624;-44,4309561157958;-;-;571;;MG;BR-135;Sul;Corte;Concreto;1,5;1x0,7;0,4;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;22;;
2407;DA MG 135 571+380 N 1;Descida Dágua;571+380;-18,3317165687977;-44,4309652211205;-;-;571;;MG;BR-135;Norte;Aterro;Concreto;7;0,5x0,4;0,3;TRAPEZOIDAL;Rural;DAR05L;;;;;;;;;;BR-135;;;22;;
2406;MF MG 135 571+430 N 1;Meio Fio;571+430;-18,3323189325156;-44,4310319302102;-18,3301744546395;-44,4307348578401;571;571+200;MG;BR-135;Norte;Corte;Concreto;230;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2233;DA MG 135 571+510 S 1;Descida Dágua;571+510;-18,3333566289979;-44,4312921696847;-;-;571;;MG;BR-135;Sul;Corte;Concreto;1,5;0,8x0,5;0,4;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;22;;
2405;DA MG 135 571+560 N 1;Descida Dágua;571+560;-18,3334722954038;-44,4311907316451;-;-;571;;MG;BR-135;Norte;Corte;Concreto;6;0,6;0,3;RETANGULAR;Rural;DAR05L;;;;;;;;;;BR-135;;;22;;
2403;DA MG 135 571+830 N 1;Descida Dágua;571+830;-18,3358924033379;-44,4314764012603;-;-;571;;MG;BR-135;Norte;Corte;Concreto;30;0,5;0,3;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2404;SJ MG 135 571+830 N 1;Sarjeta;571+830;-18,3359448235209;-44,4315498038049;-18,3322121407919;-44,4310001800924;571;571+430;MG;BR-135;Norte;Corte;Concreto;400;1,1;0,45;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;22;;
2234;DA MG 135 571+840 S 1;Descida Dágua;571+840;-18,3357440521337;-44,4316021470191;-;-;571;;MG;BR-135;Sul;Corte;Concreto;7;0,7;0,2;RETANGULAR;Rural;DAR06L;;;;;;;;;;BR-135;;;22;;
2402;DA MG 135 571+880 N 1;Descida Dágua;571+880;-18,3363822643077;-44,4315827021731;-;-;571;;MG;BR-135;Norte;Corte;Concreto;4;0,5;0,25;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2401;DA MG 135 571+910 N 1;Descida Dágua;571+910;-18,3367719509859;-44,4316175492941;-;-;571;;MG;BR-135;Norte;Corte;Concreto;6;0,6;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2400;DA MG 135 571+990 N 1;Descida Dágua;571+990;-18,3370572769764;-44,4316709510146;-;-;571;;MG;BR-135;Norte;Corte;Concreto;5;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2398;MF MG 135 572+100 N 1;Meio Fio;572+100;-18,3380123878946;-44,4318226510882;-18,3359782963039;-44,4314955543985;572;571+850;MG;BR-135;Norte;Corte;Concreto;250;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2399;DA MG 135 572+100 N 1;Descida Dágua;572+100;-18,3380123878946;-44,4318226510882;-;-;572;;MG;BR-135;Norte;Corte;Concreto;10;0,6;0,15;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2498;DA MG 135 572+110 N 1;Descida Dágua;572+110;-18,3384424935446;-44,4318807560165;-;-;572;;MG;BR-135;Norte;Corte;Concreto;1;0,8;0,2;TRIANGULAR;Rural;DRT03L;;;;;;;;;;BR-135;;;22;;
2235;DA MG 135 572+110 S 1;Descida Dágua;572+110;-18,3384897931973;-44,4319988726862;-;-;572;;MG;BR-135;Sul;Corte;Concreto;5;0,6x0,5;0,2;TRAPEZOIDAL;Rural;DRZ02L;;;;;;;;;;BR-135;;;22;;
2236;MF MG 135 572+110 S 1;Meio Fio;572+110;-18,3384661133138;-44,431982573713;-18,3389647758872;-44,4320348681925;572;572+160;MG;BR-135;Sul;Corte;Concreto;50;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2237;DA MG 135 572+220 S 1;Descida Dágua;572+220;-18,3395480238011;-44,4321203598968;-;-;572;;MG;BR-135;Sul;Corte;Concreto;6;1;0,3;RETANGULAR;Rural;DAR07L;;;;;;;;;;BR-135;;;22;;
2238;SJ MG 135 572+220 S 1;Sarjeta;572+220;-18,3395480238011;-44,4321203598968;-18,3420506708187;-44,4324576503824;572;572+500;MG;BR-135;Sul;Corte;Concreto;280;1,2;0,5;TRIANGULAR;Rural;STC01;;;;;;;;;;BR-135;;;22;;
2397;MF MG 135 572+250 N 1;Meio Fio;572+250;-18,338973791651;-44,4319270298775;-18,338426381136;-44,4319158053772;572;572+200;MG;BR-135;Norte;Corte;Concreto;50;0,3;0,25;C/SARJETA;Rural;MFC09L;;;;;;;;;;BR-135;;;22;;
2239;DA MG 135 572+830 S 1;Descida Dágua;572+830;-18,3446823943592;-44,4329882560129;-;-;572;;MG;BR-135;Sul;Corte;Concreto;6;0,8;0,25;RETANGULAR;Rural;DAR06L;;;;;;;;;;BR-135;;;22;;
2240;MF MG 135 572+830 S 1;Meio Fio;572+830;-18,3446823943592;-44,4329882560129;-18,3461978362009;-44,433611841742;572;573+010;MG;BR-135;Sul;Corte;Concreto;180;0,3;0,2;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
3814;DA MG 135 572+030 N 1;Descida Dágua;572+030;-18,337806;-44,431807;;;572;;MG;BR-135;NORTE;Aterro;CONCRETO;5;0,5;0,2;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;22;;
2241;MF MG 135 573+450 S 1;Meio Fio;573+450;-18,349779347843;-44,4353529729919;-18,3521402711727;-44,4364115086106;573;573+730;MG;BR-135;Sul;Corte;Concreto;280;0,35;0,2;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2242;DA MG 135 573+560 S 1;Descida Dágua;573+560;-18,3507777296498;-44,4357694044109;-;-;573;;MG;BR-135;Sul;Corte;Concreto;5;1x0,7;0,4;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;22;;
2396;DA MG 135 573+620 N 1;Descida Dágua;573+620;-18,3510317611741;-44,4358088516323;-;-;573;;MG;BR-135;Norte;Corte;Concreto;6;0,6;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2243;DA MG 135 573+700 S 1;Descida Dágua;573+700;-18,3519264519409;-44,4363823536107;-;-;573;;MG;BR-135;Sul;Corte;Concreto;8;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2395;DA MG 135 573+750 N 1;Descida Dágua;573+750;-18,3523788639603;-44,436446675088;-;-;573;;MG;BR-135;Norte;Corte;Concreto;8;0,6;0,15;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2394;DA MG 135 573+890 N 1;Descida Dágua;573+890;-18,353178841404;-44,4367882931242;-;-;573;;MG;BR-135;Norte;Corte;Concreto;6;0,6;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2393;MF MG 135 573+910 N 1;Meio Fio;573+910;-18,3535904903583;-44,4368637624204;-18,3497774024933;-44,435222465595;573;573+460;MG;BR-135;Norte;Corte;Concreto;450;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2244;SJ MG 135 573+920 S 1;Sarjeta;573+920;-18,353731671819;-44,4370088155903;-18,3555767727508;-44,4374755863688;573;574+120;MG;BR-135;Sul;Corte;Concreto;200;1;0,4;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;22;;
2245;DA MG 135 574+120 S 1;Descida Dágua;574+120;-18,3556157050618;-44,4374681036632;-;-;574;;MG;BR-135;Sul;Corte;Concreto;8;1,3x1;0,45;TRAPEZOIDAL;Rural;DRZ04L;;;;;;;;;;BR-135;;;22;;
2391;DA MG 135 574+270 N 1;Descida Dágua;574+270;-18,3564714143422;-44,437608487922;-;-;574;;MG;BR-135;Norte;Corte;Concreto;15;1,4x2,7;0,4;TRAPEZOIDAL;Rural;DRZ09L;;;;;;;;;;BR-135;;;22;;
2392;SJ MG 135 574+270 N 1;Sarjeta;574+270;-18,3564714143422;-44,437608487922;-18,3538186334089;-44,4369398261836;574;573+970;MG;BR-135;Norte;Corte;Concreto;300;1,1;0,4;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;22;;
2246;MF MG 135 574+280 S 1;Meio Fio;574+280;-18,3569419620345;-44,4377969716435;-18,3592437169322;-44,4384333017877;574;574+540;MG;BR-135;Sul;Corte;Concreto;260;0,4;0,25;C/SARJETA;Rural;MFC09L;;;;;;;;;;BR-135;;;22;;
2390;DA MG 135 574+420 N 1;Descida Dágua;574+420;-18,3581417152895;-44,4380024721194;-;-;574;;MG;BR-135;Norte;Corte;Concreto;6;0,6;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2247;DA MG 135 574+450 S 1;Descida Dágua;574+450;-18,3583899641424;-44,4381933116123;-;-;574;;MG;BR-135;Sul;Corte;Concreto;8;0,9x0,7;0,4;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;22;;
2389;DA MG 135 574+490 N 1;Descida Dágua;574+490;-18,3585321331104;-44,4381268082581;-;-;574;;MG;BR-135;Norte;Corte;Concreto;8;1,2x2,26;0,4;TRAPEZOIDAL;Rural;DRZ04L;;;;;;;;;;BR-135;;;22;;
2388;MF MG 135 574+580 N 1;Meio Fio;574+580;-18,3591121614275;-44,4382737766074;-18,3566018612271;-44,4376451499828;574;574+290;MG;BR-135;Norte;Corte;Concreto;290;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2387;DA MG 135 574+890 N 1;Descida Dágua;574+890;-18,3624688365145;-44,4391303128549;-;-;574;;MG;BR-135;Norte;Corte;Concreto;10;0,7;0,15;RETANGULAR;Rural;DAR06L;;;;;;;;;;BR-135;;;22;;
2248;MF MG 135 574+920 S 1;Meio Fio;574+920;-18,362419493118;-44,4392065563317;-18,3641715168798;-44,4398196985699;574;575+120;MG;BR-135;Sul;Corte;Concreto;200;0,5;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2497;DA MG 135 574+980 N 1;Descida Dágua;574+980;-18,3631574335672;-44,4392394445314;-;-;574;;MG;BR-135;Norte;Corte;Concreto;8;0,8;0,1;RETANGULAR;Rural;DAR06L;;;;;;;;;;BR-135;;;22;;
2250;DA MG 135 574+990 S 1;Descida Dágua;574+990;-18,3632452717568;-44,439482281045;-;-;574;;MG;BR-135;Sul;Corte;Concreto;4;0,6;0,15;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2386;DA MG 135 575+100 N 1;Descida Dágua;575+100;-18,3640400880077;-44,4393543531309;-;-;575;;MG;BR-135;Norte;Corte;Concreto;5;0,5;0,15;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2251;MF MG 135 575+130 S 1;Meio Fio;575+130;-18,3641845932678;-44,4398952979491;-18,3654685569957;-44,440247710173;575;575+265;MG;BR-135;Sul;Aterro;Concreto;135;0,4;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2249;MF MG 135 575+135 C 1;Meio Fio;575+135;-18,3644714524212;-44,4396189665188;-18,3627708292218;-44,4392552457924;575;574+970;MG;BR-135;Canteiro Central;Corte;Concreto;380;0,3;0,2;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2385;DA MG 135 575+210 N 1;Descida Dágua;575+210;-18,3651082985825;-44,4396296790423;-;-;575;;MG;BR-135;Norte;Corte;Concreto;4;0,6;0,15;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2253;MF MG 135 575+270 S 1;Meio Fio;575+270;-18,3654834579007;-44,4402693010987;-18,3664164430517;-44,4405819931306;575;575+370;MG;BR-135;Sul;Corte;Concreto;100;0,35;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2384;DA MG 135 575+280 N 1;Descida Dágua;575+280;-18,3658151217288;-44,4398110560498;-;-;575;;MG;BR-135;Norte;Corte;Concreto;3,5;0,6;0,15;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2254;MF MG 135 575+380 S 1;Meio Fio;575+380;-18,3664899975539;-44,4406270004544;-18,3672411754105;-44,4409385451121;575;575+450;MG;BR-135;Sul;Corte;Concreto;70;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2383;MF MG 135 575+390 N 1;Meio Fio;575+390;-18,3668236426639;-44,439937784032;-18,3624419984055;-44,4391037415381;575;574+890;MG;BR-135;Norte;Corte;Concreto;500;0,35;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2382;MF MG 135 575+420 N 1;Meio Fio;575+420;-18,3669749720023;-44,4402399901432;-18,3668758992901;-44,4400868986518;575;575+380;MG;BR-135;Norte;Corte;Concreto;60;0,15;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2255;MF MG 135 575+460 S 1;Meio Fio;575+460;-18,367233721498;-44,4409438205879;-18,3706977773144;-44,4429690236461;575;575+900;MG;BR-135;Sul;Corte;Concreto;440;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2252;MF MG 135 575+715 C 1;Meio Fio;575+715;-18,3691336066365;-44,4417608481677;-18,3644714524212;-44,4396189665188;575;575+145;MG;BR-135;Canteiro Central;Corte;Concreto;1040;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2256;MF MG 135 575+720 C 1;Meio Fio;575+720;-18,3693209015453;-44,4417700305222;-18,369252461684;-44,4418954907129;575;575+735;MG;BR-135;Canteiro Central;Corte;Concreto;50;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2258;MF MG 135 575+910 S 1;Meio Fio;575+910;-18,3706783002476;-44,4429574044159;-18,3713228438889;-44,4433093727451;575;575+970;MG;BR-135;Sul;Corte;Concreto;60;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2259;MF MG 135 576+020 S 1;Meio Fio;576+020;-18,3713046429674;-44,4433012690507;-18,3717670822965;-44,4436420025745;576;576+080;MG;BR-135;Sul;Corte;Concreto;60;0,35;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2381;MF MG 135 576+070 N 1;Meio Fio;576+070;-18,3720433435985;-44,4431459471937;-18,3669226390954;-44,4400833446948;576;575+400;MG;BR-135;Norte;Corte;Concreto;670;0,35;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2260;MF MG 135 576+100 S 1;Meio Fio;576+100;-18,3719698523168;-44,4437042939904;-18,3722448364898;-44,4439282318297;576;576+155;MG;BR-135;Sul;Corte;Concreto;110;0,3;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2261;VA MG 135 576+105 S 1;Valeta/Vala;576+105;-18,3719127437058;-44,4437063281064;-18,3720614071521;-44,443738689367;576;576+120;MG;BR-135;Sul;Corte;Concreto;15;1,1;0,45;TRIANGULAR;Rural;VPC;;;;;;;;;;BR-135;;;22;;
2262;VA MG 135 576+130 S 1;Valeta/Vala;576+130;-18,3721302932883;-44,4437600041951;-18,3722729263787;-44,4439032005115;576;576+155;MG;BR-135;Sul;Corte;Concreto;25;1;0,45;TRIANGULAR;Rural;VPC;;;;;;;;;;BR-135;;;22;;
2263;MF MG 135 576+180 S 1;Meio Fio;576+180;-18,3724555081143;-44,4439950736793;-18,3730305061183;-44,4443362095189;576;576+245;MG;BR-135;Sul;Corte;Concreto;65;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2264;MF MG 135 576+255 S 1;Meio Fio;576+255;-18,3730305061183;-44,4443362095189;-18,3767035431198;-44,4463438622719;576;576+705;MG;BR-135;Sul;Corte;Concreto;450;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2380;MF MG 135 576+380 N 1;Meio Fio;576+380;-18,3745342477527;-44,4443594735516;-18,3720699189021;-44,4431577298101;576;576+080;MG;BR-135;Norte;Corte;Concreto;300;0,35;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2379;MF MG 135 576+400 N 1;Meio Fio;576+400;-18,3744950047464;-44,444739754577;-18,3745147428166;-44,444451668617;576;576+360;MG;BR-135;Norte;Corte;Concreto;60;0,15;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2257;MF MG 135 576+490 C 1;Meio Fio;576+490;-18,3692979265153;-44,4418576999015;-18,3752391816805;-44,4453822614758;576;575+740;MG;BR-135;Canteiro Central;Corte;Concreto;1500;0,3;0,2;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2266;DA MG 135 576+600 S 1;Descida Dágua;576+600;-18,3757954176085;-44,4459321224619;-;-;576;;MG;BR-135;Sul;Corte;Concreto;3;0,7;0,2;RETANGULAR;Rural;DAR06L;;;;;;;;;;BR-135;;;22;;
2265;MF MG 135 576+655 C 1;Meio Fio;576+655;-18,3764159173046;-44,446102728807;-18,3752586741471;-44,4452625351741;576;576+500;MG;BR-135;Canteiro Central;Corte;Concreto;155;0,2;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2378;MF MG 135 576+700 N 1;Meio Fio;576+700;-18,3768194828471;-44,4462871029144;-18,3745826803075;-44,4444076499601;576;576+390;MG;BR-135;Norte;Corte;Concreto;310;0,35;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2377;DA MG 135 576+960 N 1;Descida Dágua;576+960;-18,3787789092421;-44,447471816615;-;-;576;;MG;BR-135;Norte;Corte;Concreto;6;1;0,2;RETANGULAR;Rural;DAR07L;;;;;;;;;;BR-135;;;22;;
2267;DA MG 135 577+010 S 1;Descida Dágua;577+010;-18,3791605827392;-44,4478128881268;-;-;577;;MG;BR-135;Sul;Corte;Concreto;6;0,7;0,2;RETANGULAR;Rural;DAR06L;;;;;;;;;;BR-135;;;22;;
2268;MF MG 135 577+010 S 1;Meio Fio;577+010;-18,3791239951489;-44,4478130523995;-18,380416422357;-44,4485484710257;577;577+170;MG;BR-135;Sul;Corte;Concreto;160;0,2;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2376;DA MG 135 576+980 N 1;Descida Dágua;576+980;-18,3795252961591;-44,4479168693861;-;-;577;;MG;BR-135;Norte;Corte;Concreto;6;1;0,2;RETANGULAR;Rural;DAR07L;;;;;;;;;;BR-135;;;22;;
2269;DA MG 135 577+090 S 1;Descida Dágua;577+090;-18,3797819604543;-44,4481953115696;-;-;577;;MG;BR-135;Sul;Corte;Concreto;4;0,7;0,25;RETANGULAR;Rural;DAR06L;;;;;;;;;;BR-135;;;22;;
2270;DA MG 135 577+160 S 1;Descida Dágua;577+160;-18,3803697713515;-44,4485261508334;-;-;577;;MG;BR-135;Sul;Corte;Concreto;5;1,2x1,1;0,25;TRAPEZOIDAL;Rural;DRZ07L;;;;;;;;;;BR-135;;;22;;
2375;DA MG 135 577+170 N 1;Descida Dágua;577+170;-18,380399856355;-44,4484434681076;-;-;577;;MG;BR-135;Norte;Corte;Concreto;5;0,6;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2374;DA MG 135 577+300 N 1;Descida Dágua;577+300;-18,381363652615;-44,4490561752066;-;-;577;;MG;BR-135;Norte;Corte;Concreto;6;1;0,25;RETANGULAR;Rural;DAR07L;;;;;;;;;;BR-135;;;22;;
2372;DA MG 135 577+380 N 1;Descida Dágua;577+380;-18,3819063316871;-44,4493828002154;-;-;577;;MG;BR-135;Norte;Corte;Concreto;5;1;0,3;RETANGULAR;Rural;DAR07L;;;;;;;;;;BR-135;;;22;;
2373;MF MG 135 577+380 N 1;Meio Fio;577+380;-18,3819043955374;-44,4493068621675;-18,3786845995848;-44,4474404688177;577;576+960;MG;BR-135;Norte;Corte;Concreto;420;0,35;0,2;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2271;SJ MG 135 577+900 S 1;Sarjeta;577+900;-18,3863529802801;-44,4521605387393;-18,3878110626848;-44,4530588368255;577;578+070;MG;BR-135;Sul;Corte;Concreto;170;1,1;0,45;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;22;;
2272;DA MG 135 577+970 S 1;Descida Dágua;577+970;-18,3867466279542;-44,4523956479021;-;-;577;;MG;BR-135;Sul;Corte;Concreto;5;1;0,25;RETANGULAR;Rural;DAR07L;;;;;;;;;;BR-135;;;22;;
2370;DA MG 135 577+980 N 1;Descida Dágua;577+980;-18,3868978196678;-44,4523786206913;-;-;577;;MG;BR-135;Norte;Corte;Concreto;8;1,5x2,6;0,4;TRAPEZOIDAL;Rural;DRZ09L;;;;;;;;;;BR-135;;;22;;
2371;SJ MG 135 577+980 N 1;Sarjeta;577+980;-18,3869002537819;-44,452367720159;-18,3846764136793;-44,4510698190609;577;577+700;MG;BR-135;Norte;Corte;Concreto;280;1;0,45;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;22;;
2273;DA MG 135 578+070 S 1;Descida Dágua;578+070;-18,3877577591802;-44,4530039979465;-;-;578;;MG;BR-135;Sul;Corte;Concreto;6;1,5x1,3;0,45;TRAPEZOIDAL;Rural;DRZ09L;;;;;;;;;;BR-135;;;22;;
2274;MF MG 135 578+090 S 1;Meio Fio;578+090;-18,3879332964984;-44,4531002943516;-18,3897812763903;-44,4542258667583;578;578+320;MG;BR-135;Sul;Corte;Concreto;230;0,3;0,2;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2369;DA MG 135 578+200 N 1;Descida Dágua;578+200;-18,3886289450247;-44,4534267841252;-;-;578;;MG;BR-135;Norte;Corte;Concreto;5;1,4;0,2;RETANGULAR;Rural;DAR07L;;;;;;;;;;BR-135;;;22;;
2275;DA MG 135 578+200 S 1;Descida Dágua;578+200;-18,3887748246896;-44,4536236135991;-;-;578;;MG;BR-135;Sul;Corte;Concreto;5;0,8;0,2;RETANGULAR;Rural;DAR06L;;;;;;;;;;BR-135;;;22;;
2368;DA MG 135 578+220 N 1;Descida Dágua;578+220;-18,388841435082;-44,4535324620421;-;-;578;;MG;BR-135;Norte;Corte;Concreto;6;1,2x1;0,2;TRAPEZOIDAL;Rural;DRZ07L;;;;;;;;;;BR-135;;;22;;
2276;DA MG 135 578+250 S 1;Descida Dágua;578+250;-18,3892302843199;-44,4538921438076;-;-;578;;MG;BR-135;Sul;Corte;Concreto;5;1,1x0,9;0,25;TRAPEZOIDAL;Rural;DRZ07L;;;;;;;;;;BR-135;;;22;;
2367;DA MG 135 578+300 N 1;Descida Dágua;578+300;-18,3892829460002;-44,4538027809433;-;-;578;;MG;BR-135;Norte;Corte;Concreto;3;1,2x1;0,2;TRAPEZOIDAL;Rural;DRZ07L;;;;;;;;;;BR-135;;;22;;
2277;MF MG 135 578+380 S 1;Meio Fio;578+380;-18,3899371300432;-44,454353405739;-18,3940347743508;-44,456786379061;578;578+900;MG;BR-135;Sul;Corte;Concreto;520;0,35;0,2;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
3295;DA MG 135 578+380 S 1;Descida Dágua;578+380;-18,3899371300432;-44,454353405739;-;-;578;;MG;BR-135;Sul;Aterro;Concreto;6;0,7;0,25;RETANGULAR;Rural;DAR06L;;;;;;;;;;BR-135;;;22;;
2366;MF MG 135 578+400 N 1;Meio Fio;578+400;-18,3898541383944;-44,4541792596827;-18,3879578909172;-44,453001155975;578;578+150;MG;BR-135;Norte;Corte;Concreto;250;0,35;0,2;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;22;;
2365;DA MG 135 578+430 N 1;Descida Dágua;578+430;-18,3900696559362;-44,4542873627418;-;-;578;;MG;BR-135;Norte;Corte;Concreto;5;1,3x1,1;0,25;TRAPEZOIDAL;Rural;DRZ07L;;;;;;;;;;BR-135;;;22;;
2364;DA MG 135 578+480 N 1;Descida Dágua;578+480;-18,3908037961015;-44,4547332215826;-;-;578;;MG;BR-135;Norte;Corte;Concreto;10;1;0,25;RETANGULAR;Rural;DAR07L;;;;;;;;;;BR-135;;;22;;
2278;DA MG 135 578+510 S 1;Descida Dágua;578+510;-18,391242196472;-44,4551114389533;-;-;578;;MG;BR-135;Sul;Corte;Concreto;3,5;0,45;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2363;DA MG 135 578+520 N 1;Descida Dágua;578+520;-18,391285134788;-44,4550205367495;-;-;578;;MG;BR-135;Norte;Corte;Concreto;10;0,6;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2362;DA MG 135 578+580 N 1;Descida Dágua;578+580;-18,3917611111313;-44,4553144114604;-;-;578;;MG;BR-135;Norte;Corte;Concreto;10;0,6;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2279;DA MG 135 578+600 S 1;Descida Dágua;578+600;-18,3916854055058;-44,4553650029941;-;-;578;;MG;BR-135;Sul;Corte;Concreto;8;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2361;DA MG 135 578+610 N 1;Descida Dágua;578+610;-18,39217222799;-44,4555629486601;-;-;578;;MG;BR-135;Norte;Corte;Concreto;12;0,6;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2280;DA MG 135 578+670 S 1;Descida Dágua;578+670;-18,3920980162135;-44,4556099135454;-;-;578;;MG;BR-135;Sul;Corte;Concreto;8;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2360;DA MG 135 578+700 N 1;Descida Dágua;578+700;-18,3926000069155;-44,4558224098376;-;-;578;;MG;BR-135;Norte;Corte;Concreto;12;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;22;;
2281;DA MG 135 578+700 S 1;Descida Dágua;578+700;-18,3924935272405;-44,4558619053133;-;-;578;;MG;BR-135;Sul;Corte;Concreto;10;0,7;0,2;RETANGULAR;Rural;DAR06L;;;;;;;;;;BR-135;;;22;;
2359;DA MG 135 578+800 N 1;Descida Dágua;578+800;-18,393441441114;-44,4563401501473;-;-;578;;MG;BR-135;Norte;Corte;Concreto;2,5;1,1;0,2;RETANGULAR;Rural;DAR07L;;;;;;;;;;BR-135;;;22;;
2282;DA MG 135 578+800 S 1;Descida Dágua;578+800;-18,3933850386515;-44,4563897357883;-;-;578;;MG;BR-135;Sul;Corte;Concreto;15;1,2x1,1;0,25;TRAPEZOIDAL;Rural;DRZ07L;;;;;;;;;;BR-135;;;22;;
2283;DA MG 135 578+880 S 1;Descida Dágua;578+880;-18,3937989562717;-44,4566628132566;-;-;578;;MG;BR-135;Sul;Corte;Concreto;15;1,1x1;0,2;TRAPEZOIDAL;Rural;DRZ07L;;;;;;;;;;BR-135;;;22;;
